Respondent_Serial,SM_GPID,Pre_Post,yyyymmdd,WEEK,SEX,AGEBANDS,Region,Region2,SEG,Brand_pref,Brand_loyal,Brand_dif,TOM_01,TotalUnaided_01,Familiarity_01,Aided_01,Tried_01,MostOften_01,BoughtLast_01,Consideration_01,Consideration_TopBox_01,Consideration_T2B_01,KPIA_01,KPIB_01,KPIC_01,KPID_01,KPIE_01,KPIF_01,KPIH_01,KPII_01,KPIJ_01,COMAW_01,Emotional_01,Uniqueness_01,Rational_01,Leadership_01,Premiumness_01,Cost_01,VarietyFamiliarity_01,VarietyPI_01,VarietyPerception_01,MC1,MC2,MC2P,MC2B,MC2N,WOM1,WOM2,WOM2P,WOM2B,WOM2N,EX1,EX2,EX2P,EX2B,EX2N,COOKIES_FREQ,feddistr,Regular_Buyers_Brand1,MostOften_BBW,Regular_BBW,Trial_BBW,Prompted_BBW,Consideration_Top1_BBW,BB_regular_buyers,Noodle_frequent_buyers,Noodle_Eaters,tv_fr,onl_fr,tv_onl,bloger,ex2pbp,wom2pbp,mc2pbp,wave,wave1
203197,2339ff3c-91fd-435e-a11d-ba08aa735853,3,20230902,202335,1,1,3,2,3,2,0,3,0,0,5,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,8,10,9,4,8,1,4,4,3,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,4,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,2,2
203202,9341fb4c-447f-4c14-85ce-48bf1c14a631,3,20230902,202335,1,1,3,2,5,2,0,3,0,1,5,1,1,0,1,3,0,1,0,0,0,0,0,1,1,0,1,1,8,8,8,9,8,2,5,3,3,1,3,0,1,0,0,0,0,0,0,1,3,0,1,0,0,7,1,0,1,1,1,0,1,1,2,18,0,0,1,1,0,1,2,2
203204,d6e58dc8-7661-4909-a6a4-09b6f85e8483,3,20230902,202335,1,1,3,2,4,1,3,2,0,0,5,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,6,6,6,3,3,3,3,0,0,-1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,9,1,0,0,0,1,0,1,2,2,22,0,0,0,1,0,0,2,2
203208,1b50db29-e035-44f0-8a10-ea229511f058,3,20230902,202335,1,1,3,2,4,2,0,2,0,1,4,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,6,4,8,8,10,1,4,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,0,0,1,1,0,2,1,2,0,0,0,0,0,0,0,2,2
203233,21d549d7-10a8-4df5-b801-3495eaf1ff04,4,20230904,202336,1,1,2,1,3,1,2,2,0,1,4,1,1,0,0,3,0,1,1,1,1,1,1,1,1,1,0,1,8,9,8,10,8,1,4,5,4,0,0,0,0,0,1,3,0,1,0,1,4,1,0,0,0,2,0,0,0,1,1,1,2,1,1,8,2,10,0,1,1,0,2,2
203237,cd348f77-2033-4999-b3bc-4571bd2aa942,4,20230904,202336,2,2,1,1,6,1,2,3,0,1,4,1,1,0,1,3,0,1,1,1,1,1,1,1,0,1,1,0,6,7,10,7,7,3,3,0,0,0,0,0,0,0,1,4,1,0,0,1,4,1,0,0,0,1,0,0,0,0,1,0,2,1,2,14,8,22,2,1,1,0,2,2
203241,5d302d50-d309-4032-a24a-43b292864091,4,20230904,202336,1,1,3,2,4,2,0,2,0,1,5,1,1,0,1,4,1,1,1,1,1,1,1,1,1,1,1,1,11,9,10,11,11,3,5,5,4,1,4,1,0,0,1,4,1,0,0,1,4,1,0,0,0,4,1,0,1,1,1,1,1,1,1,9,4,13,2,1,1,1,2,2
203242,e8344fee-a05b-48d3-81af-10b28189f401,4,20230904,202336,2,2,3,2,4,2,0,4,0,1,5,1,1,0,0,4,1,1,1,1,1,1,1,1,1,1,1,0,11,11,11,11,11,2,4,5,4,0,0,0,0,0,1,4,1,0,0,1,4,1,0,0,0,8,1,0,0,1,1,1,1,2,1,7,0,0,0,1,1,0,2,2
203245,4193fff8-6f08-4c65-86b7-764091317958,4,20230904,202336,2,2,3,2,5,2,0,4,0,1,5,1,1,0,0,3,0,1,0,0,1,1,1,1,0,1,0,1,9,10,10,11,11,1,4,5,4,-1,0,0,0,0,-1,0,0,0,0,1,4,1,0,0,0,4,1,0,0,1,1,1,1,1,2,18,6,24,5,1,0,0,2,2
203246,8557eda6-e03f-461c-9359-ec95eb8d0fca,4,20230904,202336,2,2,3,2,4,1,2,3,0,0,5,1,1,0,0,3,0,1,0,1,1,1,0,1,1,1,1,0,9,9,9,9,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,6,1,0,0,0,0,0,1,2,1,17,0,0,0,1,0,0,2,2
203247,3417cf85-4853-405a-8dd9-d87c0b3b5f4c,4,20230904,202336,2,2,3,2,6,2,0,2,0,0,4,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,2,1,2,0,0,0,1,0,0,0,2,2
203248,320af25f-dd88-4914-b992-658ae5116e2c,4,20230904,202336,2,2,3,2,4,2,0,3,0,1,5,1,1,0,0,3,0,1,1,0,1,1,1,1,1,1,1,0,9,11,10,11,11,2,4,4,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,7,1,0,0,1,1,0,1,2,2,0,0,0,0,1,0,0,2,2
203250,223f4862-c91a-4366-a001-8d6b3989a17c,4,20230904,202336,2,2,3,2,4,2,0,3,0,1,5,1,1,0,0,3,0,1,0,1,0,0,0,1,0,1,0,0,10,10,9,10,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,9,1,0,0,0,1,0,1,2,1,2,0,0,0,1,0,0,2,2
203251,d7c2247a-93a8-48a2-94bd-e3090d712ab1,4,20230904,202336,2,2,3,2,4,3,0,3,0,1,2,1,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,6,2,5,6,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,8,0,0,0,0,0,0,2,2,1,27,1,28,0,0,0,0,2,2
203253,64158aa3-7df5-4be3-afa7-ebe27c313480,4,20230904,202336,2,1,3,2,4,1,3,2,0,0,5,1,1,0,0,4,1,1,1,1,1,0,1,1,1,1,0,0,10,8,9,9,10,2,4,3,2,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,4,1,0,0,1,1,0,1,2,1,0,0,0,0,1,0,0,2,2
203254,06d83ac4-8aea-4d34-89f3-0de71f74d89d,4,20230904,202336,2,2,3,2,5,3,0,3,0,1,5,1,1,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,9,8,11,10,9,3,2,0,0,-1,0,0,0,0,-1,0,0,0,0,1,4,1,0,0,0,6,1,0,0,0,1,0,1,2,1,15,0,0,0,1,0,0,2,2
203255,15be4d6c-f136-4879-8448-4ff773218203,4,20230904,202336,2,2,1,1,4,3,0,4,0,0,5,1,1,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,6,4,6,4,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,2,2
203260,3e8ffde4-ca37-4400-827f-fb3730c4a459,4,20230904,202336,2,2,3,2,4,1,3,4,0,1,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,11,11,10,9,11,2,6,5,4,0,0,0,0,0,1,4,1,0,0,1,4,1,0,0,0,8,1,1,1,1,1,1,1,2,2,14,0,0,0,1,1,0,2,2
203261,04e69b0c-767f-4c34-83ea-e2fa63b735c7,4,20230904,202336,2,1,3,2,4,1,1,2,0,0,5,1,1,0,0,3,0,1,1,0,1,0,1,1,1,1,0,1,10,6,10,9,9,1,2,0,0,1,4,1,0,0,1,4,1,0,0,1,4,1,0,0,0,4,1,0,0,0,1,0,1,1,2,18,1,19,2,1,1,1,2,2
203262,e84375f4-cb7d-4607-8616-1e514d2e5c7b,4,20230904,202336,2,1,2,1,3,1,2,4,0,1,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,8,7,1,4,5,3,-1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,2,0,0,0,1,1,1,2,2,2,5,0,0,2,1,0,0,2,2
203265,,4,20230904,202336,2,1,3,2,3,3,0,4,0,0,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,8,3,4,2,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,6,1,0,0,1,1,0,1,1,1,24,1,25,0,1,0,0,2,2
203266,e5d916c8-7b9a-4346-9849-9a658266b121,4,20230904,202336,1,2,1,1,4,3,0,2,0,1,5,1,1,0,1,3,0,1,1,1,1,1,0,1,0,1,1,0,8,8,9,7,7,2,4,4,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,0,1,1,0,1,1,1,5,0,0,0,1,0,0,2,2
203268,e37b1c9b-df7c-4b69-9a84-42cf0b78e3ae,4,20230904,202336,1,1,1,1,4,2,0,3,0,0,5,1,1,0,1,2,0,0,1,1,1,1,1,1,1,1,1,1,7,8,9,10,10,2,4,4,2,0,0,0,0,0,1,3,0,1,0,1,4,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,2,2
203270,fc0b0f86-9282-4f23-83fa-57f4d0a6c3c4,4,20230904,202336,2,1,1,1,3,3,0,3,0,1,4,1,1,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,8,8,10,11,11,1,2,0,0,-1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,1,0,2,2,2,0,0,0,0,1,0,0,2,2
203272,d1f5baa7-996a-40eb-9d37-3a419002850f,4,20230904,202336,1,2,1,1,4,3,0,4,0,0,4,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,10,10,11,11,10,2,4,4,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,1,1,0,2,2,1,0,0,0,0,1,0,0,2,2
203276,a452c720-b0a5-433f-9981-dd1eca02821a,4,20230904,202336,2,2,1,1,5,2,0,3,0,0,5,1,1,0,0,3,0,1,1,1,1,1,1,0,0,1,1,0,11,9,10,11,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,0,0,1,0,1,2,1,4,0,0,0,1,0,0,2,2
203277,d1850239-aa27-467c-9813-12628048686c,4,20230904,202336,1,1,1,1,4,2,0,3,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,10,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,1,0,2,1,2,36,0,0,0,1,0,0,2,2
203280,1e4a49b8-9937-41b3-8af8-fabcff6efc32,4,20230904,202336,1,1,3,2,4,1,2,3,0,0,4,1,1,0,0,3,0,1,1,1,1,1,1,1,1,1,1,1,10,11,11,11,11,3,6,4,4,1,4,1,0,0,1,4,1,0,0,1,3,0,1,0,0,4,0,1,1,1,1,0,2,2,1,0,2,0,4,1,1,1,2,2
203284,fd604b31-0056-4acb-957c-06b06d6a93fd,4,20230904,202336,2,2,2,1,5,3,0,3,0,0,5,1,1,0,0,3,0,1,0,1,0,1,0,0,0,0,1,1,6,3,8,4,4,2,2,0,0,1,3,0,1,0,0,0,0,0,0,1,4,1,0,0,0,2,1,0,0,0,1,0,1,2,2,0,1,0,0,1,0,1,2,2
203285,86c6c0cc-e1e4-4523-b1c4-574f2d803cd4,4,20230904,202336,2,1,3,2,4,1,2,2,0,0,4,1,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,8,7,6,7,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,9,0,0,0,0,1,0,2,2,2,0,0,0,0,1,0,0,2,2
203287,2e33ebab-78a7-4317-8054-f3dae058971a,4,20230904,202336,1,2,3,2,4,2,0,4,0,1,5,1,1,0,1,3,0,1,1,1,1,0,1,1,1,1,1,1,8,11,9,10,8,1,4,4,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,1,0,0,1,1,0,1,2,2,11,0,0,0,0,0,0,2,2
203291,2f3c02c1-fb87-42be-a7ad-3f9317eaa2ba,4,20230904,202336,1,2,3,2,2,3,0,3,0,0,4,1,1,0,0,3,0,1,1,0,1,1,0,0,0,0,1,0,6,6,6,6,6,1,5,4,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,0,1,1,1,0,2,1,1,24,0,0,0,0,0,0,2,2
203292,c5a76e83-3b6d-4c71-9461-33a5d932f6c1,4,20230904,202336,1,1,1,1,4,2,0,3,1,1,5,1,1,0,1,3,0,1,1,1,1,1,0,1,1,1,1,0,9,8,9,10,8,2,5,4,3,0,0,0,0,0,1,3,0,1,0,1,3,0,1,0,0,1,1,0,1,1,1,0,1,1,1,16,0,0,0,1,1,0,2,2
203297,4f30513d-a4c3-4ffe-9368-20fe220e0fc5,4,20230904,202336,1,1,3,2,4,3,0,2,0,0,2,1,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,7,9,8,9,5,2,5,4,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,8,0,0,1,1,1,0,2,1,1,97,1,98,0,0,0,0,2,2
203301,bed36cdb-c645-45db-af89-e4e108fe9ae5,4,20230904,202336,1,2,3,2,3,2,0,3,0,0,4,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,6,5,6,7,6,2,4,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,8,0,0,0,1,1,0,2,2,2,25,0,0,0,0,0,0,2,2
203302,ea7ef33a-e8f7-48a7-801c-0d1ac66ce5fd,4,20230904,202336,2,1,3,2,4,1,2,3,0,1,2,1,0,0,0,3,0,1,1,1,1,1,1,1,1,1,1,0,6,11,11,11,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,2,2
203303,63876919-34c1-42e7-aa81-14ae32bea92a,4,20230904,202336,1,2,3,2,3,3,0,4,0,0,4,1,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,1,6,6,7,7,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,1,0,2,1,1,0,3,0,0,0,0,0,2,2
203304,3ccf046e-eac6-42a6-8124-ffee52dc0319,4,20230904,202336,2,2,3,2,5,2,0,4,0,0,6,1,1,1,0,4,1,1,1,0,1,1,0,1,1,0,0,0,9,6,7,5,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,3,1,0,0,0,0,0,1,2,2,16,4,20,0,1,0,0,2,2
203305,fde183b7-0705-4913-925c-be64d9b5ab9b,4,20230904,202336,2,1,3,2,4,2,0,4,0,0,5,1,1,0,0,4,1,1,1,1,1,0,1,1,1,0,1,0,11,11,11,6,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,7,1,0,0,0,1,0,1,1,2,0,0,0,0,1,0,0,2,2
203306,5373ebc7-3c54-4eff-ba7f-3bf32e3c47d7,4,20230904,202336,2,1,3,2,5,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,2,1,2,31,1,32,0,0,0,0,2,2
203309,7de6804a-52fb-47a1-8de5-ec2012dfc51e,4,20230904,202336,1,2,3,2,4,1,1,4,0,1,5,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,10,9,9,9,2,3,5,3,4,1,4,1,0,0,1,4,1,0,0,1,4,1,0,0,0,7,1,0,1,1,1,0,1,1,2,15,2,17,0,1,1,1,2,2
203310,49157432-62dd-4872-9693-8e3e28724dce,4,20230904,202336,2,1,3,2,3,3,0,2,0,1,5,1,1,0,0,2,0,0,1,1,0,1,0,0,1,1,0,1,2,5,8,8,10,3,2,0,0,1,2,0,0,0,1,3,0,1,0,1,4,1,0,0,0,8,1,0,0,0,1,0,1,2,1,0,0,0,0,1,1,0,2,2
203315,d94be183-a708-4e73-8dc2-a913d5ef7407,4,20230904,202336,1,1,3,2,6,1,1,3,0,1,4,1,1,0,0,2,0,0,0,1,1,0,0,1,0,0,1,1,6,8,7,9,10,2,5,5,4,0,0,0,0,0,1,4,1,0,0,1,4,1,0,0,0,7,0,0,1,1,1,1,2,2,2,31,0,0,0,1,1,0,2,2
203319,df108c5a-d0ac-4c35-9cce-eb9a9df097e6,4,20230904,202336,2,1,3,2,5,1,1,1,0,0,4,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,7,7,7,6,5,2,4,5,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,1,2,1,2,0,2,0,0,0,0,0,2,2
203321,41365d42-aa08-4da7-bb22-5fc1862e30c5,4,20230904,202336,2,1,2,1,6,2,0,3,0,0,3,1,0,0,0,3,0,1,1,0,1,1,1,1,0,1,1,1,7,5,7,6,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,1,2,0,0,0,0,1,0,2,2,2,0,4,0,0,1,0,0,2,2
203322,10a81d3e-7ae5-4fc1-a0e4-f0a5c018b2e8,4,20230904,202336,1,1,3,2,5,3,0,3,0,0,4,1,1,0,0,3,0,1,1,1,1,1,1,1,1,1,0,0,10,2,11,8,11,2,5,5,4,0,0,0,0,0,1,4,1,0,0,1,4,1,0,0,0,9,0,0,1,1,1,1,2,2,1,16,2,18,0,1,1,0,2,2
203324,bcbbf4c4-7e34-45d2-af87-1996ef3cef66,4,20230904,202336,1,1,3,2,3,2,0,3,0,1,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,10,3,6,5,4,1,4,1,0,0,1,4,1,0,0,1,4,1,0,0,0,6,1,1,1,1,1,1,1,1,1,48,5,53,0,1,1,1,2,2
203325,7accd805-4e41-4e6d-aff6-d3ca2ffca6b9,4,20230904,202336,1,2,2,1,3,3,0,3,0,1,4,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,6,8,4,5,7,1,2,0,0,-1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,2,0,0,0,0,1,0,2,1,2,0,0,0,0,1,0,0,2,2
203326,71c7b578-ee74-4f85-8fed-e0a2a5081dc6,4,20230904,202336,1,1,3,2,5,1,3,3,0,1,6,1,1,1,0,3,0,1,1,1,1,0,1,0,0,1,1,0,11,9,10,11,10,1,2,0,0,0,0,0,0,0,1,4,1,0,0,1,4,1,0,0,0,9,1,0,0,0,1,0,1,1,2,0,0,0,0,1,1,0,2,2
203328,352ac334-ffc3-490f-aae3-717972740994,4,20230904,202336,1,1,3,2,4,1,2,4,1,1,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,11,10,10,8,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,4,1,0,0,0,0,0,1,2,2,16,0,0,0,1,0,0,2,2
203330,4d2b3af6-5a68-44e6-a950-06ba418e396a,4,20230905,202336,2,2,3,2,3,3,0,3,0,0,5,1,1,0,0,2,0,0,1,0,0,1,0,1,0,1,0,0,1,1,9,8,10,1,4,4,2,1,4,1,0,0,0,0,0,0,0,1,4,1,0,0,0,4,1,0,0,1,1,0,1,1,1,2,1,3,1,1,0,1,2,2
203331,1f1cc8ac-f166-4a14-89e6-bf665e52abe7,4,20230905,202336,2,2,1,1,4,1,2,3,0,0,4,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,10,9,9,8,9,2,1,0,0,1,3,0,1,0,1,4,1,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,2,1,2,25,1,26,0,1,1,1,2,2
203333,43b0fcd7-c935-4d75-a196-246ac40763f1,4,20230905,202336,1,2,3,2,4,3,0,2,0,1,6,1,1,1,1,4,1,1,1,1,1,0,0,1,1,1,0,0,8,9,10,9,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,8,1,0,0,0,0,0,1,1,2,7,1,8,0,1,0,0,2,2
203336,e4bdbd7e-b555-4bf6-8dc2-6e59035c8209,4,20230905,202336,2,1,1,1,5,1,3,3,0,1,5,1,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1,9,6,9,10,7,2,4,4,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,0,1,1,0,1,2,2,0,0,0,0,1,0,0,2,2
203340,0e14b047-4e3e-4941-85de-a2962245679e,4,20230905,202336,2,2,3,2,3,2,0,3,0,0,2,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,11,7,7,6,11,2,1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,4,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,2,2
203342,14b3dc13-13b9-4442-99dd-a50646af8cf0,4,20230905,202336,2,1,3,2,3,1,3,3,0,0,4,1,1,0,0,2,0,0,1,0,1,1,1,1,0,1,1,0,6,4,5,4,5,1,3,0,0,1,4,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,7,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,1,2,2
203343,e869734a-bd03-4547-b14d-d1a353fc8d07,4,20230905,202336,2,2,3,2,0,3,0,3,0,1,5,1,1,0,0,3,0,1,0,1,0,0,0,1,0,1,0,1,9,5,8,9,11,2,5,5,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,5,1,0,1,1,1,1,1,2,2,0,0,0,0,1,0,0,2,2
203346,fdbbf6de-ec3b-46e5-bb51-2656dd7bc02a,4,20230905,202336,2,2,3,2,4,1,2,4,0,0,3,1,0,0,0,2,0,0,1,1,1,0,0,0,1,1,0,1,10,3,10,11,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,8,0,0,0,0,0,0,2,1,1,5,0,0,0,1,0,0,2,2
203348,f2320aec-2d09-4003-bb43-eb3b08aef648,4,20230905,202336,2,1,3,2,3,1,2,2,0,0,4,1,1,0,0,3,0,1,1,1,1,1,1,1,1,1,1,0,9,11,11,11,11,2,4,5,4,-1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,5,0,0,0,1,1,1,2,1,2,17,0,0,0,1,0,0,2,2
203349,b060f5b9-3a20-4fa1-aa11-766ca968c613,4,20230905,202336,1,2,3,2,5,1,1,4,0,0,5,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,5,8,1,11,1,2,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,4,1,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,2,2
203350,fa029f59-ae68-42ca-a313-92745803dc1b,4,20230905,202336,1,2,1,1,6,3,0,4,1,1,4,1,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,7,6,6,7,7,2,3,0,0,1,4,1,0,0,1,3,0,1,0,1,4,1,0,0,0,1,0,0,0,0,1,0,2,1,1,23,4,27,4,1,1,1,2,2
203351,349fab0e-6ee2-463b-bae0-5ffb513bbbf2,4,20230905,202336,2,1,1,1,3,2,0,3,1,1,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,0,11,6,11,11,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,0,0,1,0,1,1,2,0,1,0,0,1,0,0,2,2
203352,fa30978d-6207-4edd-8b53-b36c17956f77,4,20230905,202336,2,2,3,2,4,2,0,3,0,1,5,1,1,0,0,3,0,1,1,1,1,1,1,1,1,1,1,1,10,9,11,9,9,2,4,4,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,8,1,0,0,1,1,0,1,1,1,24,0,0,0,1,0,0,2,2
203353,6cfe2522-e07e-4a90-b06b-5090cb1bcfee,4,20230905,202336,2,2,1,1,5,3,0,2,0,0,5,1,1,0,0,3,0,1,1,1,1,1,1,1,1,1,1,1,6,1,11,1,5,1,5,5,4,1,4,1,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,1,1,1,1,1,1,1,44,4,48,4,1,0,1,2,2
203354,614865ce-ed07-43e5-8c2d-2c1fe8f7d40e,4,20230905,202336,2,2,1,1,4,2,0,3,1,1,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,0,11,11,11,11,10,2,4,4,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,0,1,1,0,1,1,1,15,0,0,0,1,0,0,2,2
203355,f7463fde-b465-454a-a30b-9085f22d6a96,4,20230905,202336,1,2,1,1,6,3,0,2,0,0,4,1,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,5,6,5,6,5,2,4,5,3,1,4,1,0,0,1,3,0,1,0,1,2,0,0,0,0,1,0,0,0,1,1,1,2,1,1,0,2,0,4,0,1,1,2,2
203357,55357b19-6b8e-4a13-b064-25e61f488069,4,20230905,202336,2,2,2,1,4,1,2,4,0,0,6,1,1,1,1,4,1,1,1,1,1,1,0,1,1,1,1,0,11,11,11,11,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,2,2
203359,cf8c74ed-ac10-46f2-a5ce-0c2ac6945df4,4,20230905,202336,1,2,3,2,5,2,0,3,0,0,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,10,2,4,4,2,-1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,4,1,0,0,1,1,0,1,2,1,24,0,0,0,1,0,0,2,2
203360,4f7adccf-dfdf-4fba-929b-958f3f4c3036,4,20230905,202336,2,2,3,2,5,2,0,4,0,1,5,1,1,0,0,3,0,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,11,2,2,0,0,1,4,1,0,0,0,0,0,0,0,1,4,1,0,0,0,9,1,0,0,0,1,0,1,2,1,0,0,0,0,1,0,1,2,2
203362,7ea839cc-4895-45d6-92d5-9883ce125744,4,20230905,202336,1,2,3,2,3,2,0,3,0,1,5,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,6,4,3,3,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,8,1,0,0,0,1,0,1,2,2,8,0,0,0,0,0,0,2,2
203365,13c5fee8-143b-467d-92e7-c88e72407295,4,20230905,202336,1,2,3,2,2,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,6,0,0,0,0,1,0,2,1,1,14,0,0,3,1,0,0,2,2
203367,b128107e-e87d-4354-bdfb-4ac5ac1781ac,4,20230905,202336,2,1,1,1,5,2,0,3,0,1,6,1,1,1,1,4,1,1,1,1,1,0,0,1,1,1,1,0,11,11,11,11,11,3,6,5,4,0,0,0,0,0,1,4,1,0,0,1,4,1,0,0,0,1,1,1,1,1,1,1,1,1,1,16,5,21,2,1,1,0,2,2
203371,2eba8ba6-64ef-4a2a-89b9-8d6338a954f2,4,20230905,202336,2,1,3,2,3,3,0,3,0,1,6,1,1,1,1,4,1,1,1,1,1,1,0,1,1,1,1,0,10,10,11,11,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,8,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,2,2
